Sigla,Resolução ANEEL,Início Vigência,Fim Vigência,Base Tarifária,Subgrupo,Modalidade,Classe,Subclasse,Detalhe,Acessante,Posto,Unidade,TUSD,TE
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Base Econômica,A4,Azul,Não se aplica,Não se aplica,APE,Não se aplica,Ponta,R$/MWh,"7,12",0
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Tarifa de Aplicação,A4,Azul,Não se aplica,Não se aplica,APE,Não se aplica,Ponta,R$/MWh,"7,13",0
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Tarifa de Aplicação,A4,Azul,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Ponta,R$/kW,"71,02",0
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Base Econômica,A4,Azul,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Ponta,R$/kW,"95,19",0
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Tarifa de Aplicação,A4,Azul,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Ponta,R$/MWh,"89,35","224,45"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Base Econômica,A4,Azul,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Ponta,R$/MWh,"94,21","224,82"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Tarifa de Aplicação,A4,Azul,Não se aplica,Não se aplica,SCEE,Não se aplica,Ponta,R$/MWh,"89,35","26,59"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Base Econômica,A4,Azul,Não se aplica,Não se aplica,SCEE,Não se aplica,Ponta,R$/MWh,"94,21","29,23"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Tarifa de Aplicação,A4,Geração,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,R$/kW,"5,89",0
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Base Econômica,A4,Geração,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,R$/kW,"8,9",0
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Base Econômica,A4,Verde,Não se aplica,Não se aplica,APE,Não se aplica,Fora ponta,R$/MWh,"7,12",0
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Tarifa de Aplicação,A4,Verde,Não se aplica,Não se aplica,APE,Não se aplica,Fora ponta,R$/MWh,"7,13",0
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Tarifa de Aplicação,A4,Verde,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Fora ponta,R$/MWh,"89,35","224,45"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Base Econômica,A4,Verde,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Fora ponta,R$/MWh,"94,21","224,82"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Tarifa de Aplicação,A4,Verde,Não se aplica,Não se aplica,SCEE,Não se aplica,Fora ponta,R$/MWh,"89,35","26,59"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Base Econômica,A4,Verde,Não se aplica,Não se aplica,SCEE,Não se aplica,Fora ponta,R$/MWh,"94,21","29,23"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Tarifa de Aplicação,A4,Verde,Não se aplica,Não se aplica,APE,Não se aplica,Não se aplica,R$/kW,25,0
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Base Econômica,A4,Verde,Não se aplica,Não se aplica,APE,Não se aplica,Não se aplica,R$/kW,"29,19",0
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Tarifa de Aplicação,A4,Verde,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,R$/kW,25,0
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Base Econômica,A4,Verde,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,R$/kW,"29,19",0
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Tarifa de Aplicação,A4,Verde,Não se aplica,Não se aplica,APE,Não se aplica,Ponta,R$/MWh,"1707,55",0
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Base Econômica,A4,Verde,Não se aplica,Não se aplica,APE,Não se aplica,Ponta,R$/MWh,"2288,31",0
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Tarifa de Aplicação,A4,Verde,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Ponta,R$/MWh,"1789,77","224,45"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Base Econômica,A4,Verde,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Ponta,R$/MWh,"2375,39","224,82"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Tarifa de Aplicação,A4,Verde,Não se aplica,Não se aplica,SCEE,Não se aplica,Ponta,R$/MWh,"1789,77","26,59"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Base Econômica,A4,Verde,Não se aplica,Não se aplica,SCEE,Não se aplica,Ponta,R$/MWh,"2375,39","29,23"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Tarifa de Aplicação,B,Geração,Não se aplica,Não se aplica,TIPO 01,Não se aplica,Não se aplica,R$/kW,"9,05",0
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Base Econômica,B,Geração,Não se aplica,Não se aplica,TIPO 01,Não se aplica,Não se aplica,R$/kW,"13,68",0
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Tarifa de Aplicação,B,Geração,Não se aplica,Não se aplica,TIPO 02,Não se aplica,Não se aplica,R$/kW,"16,04",0
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Base Econômica,B,Geração,Não se aplica,Não se aplica,TIPO 02,Não se aplica,Não se aplica,R$/kW,"24,26",0
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Tarifa de Aplicação,B1,Branca,Residencial,Residencial,Não se aplica,Não se aplica,Fora ponta,R$/MWh,"338,23","226,03"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Base Econômica,B1,Branca,Residencial,Residencial,Não se aplica,Não se aplica,Fora ponta,R$/MWh,"427,96","226,49"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Tarifa de Aplicação,B1,Branca,Residencial,Residencial,SCEE,Não se aplica,Fora ponta,R$/MWh,"338,23","28,17"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Base Econômica,B1,Branca,Residencial,Residencial,SCEE,Não se aplica,Fora ponta,R$/MWh,"427,96","30,89"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Tarifa de Aplicação,B1,Branca,Residencial,Residencial,Não se aplica,Não se aplica,Intermediário,R$/MWh,"768,66","226,03"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Base Econômica,B1,Branca,Residencial,Residencial,Não se aplica,Não se aplica,Intermediário,R$/MWh,"1026,17","226,49"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Tarifa de Aplicação,B1,Branca,Residencial,Residencial,SCEE,Não se aplica,Intermediário,R$/MWh,"768,66","28,17"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Base Econômica,B1,Branca,Residencial,Residencial,SCEE,Não se aplica,Intermediário,R$/MWh,"1026,17","30,89"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Tarifa de Aplicação,B1,Branca,Residencial,Residencial,Não se aplica,Não se aplica,Ponta,R$/MWh,"1199,79","226,03"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Base Econômica,B1,Branca,Residencial,Residencial,Não se aplica,Não se aplica,Ponta,R$/MWh,"1625,13","226,49"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Tarifa de Aplicação,B1,Branca,Residencial,Residencial,SCEE,Não se aplica,Ponta,R$/MWh,"1199,79","28,17"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Base Econômica,B1,Branca,Residencial,Residencial,SCEE,Não se aplica,Ponta,R$/MWh,"1625,13","30,89"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Tarifa de Aplicação,B1,Convencional,Residencial,Baixa Renda,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"436,88","218,11"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Base Econômica,B1,Convencional,Residencial,Baixa Renda,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"598,13","218,15"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Tarifa de Aplicação,B1,Convencional,Residencial,Baixa Renda,SCEE,Não se aplica,Não se aplica,R$/MWh,"436,88","20,25"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Base Econômica,B1,Convencional,Residencial,Baixa Renda,SCEE,Não se aplica,Não se aplica,R$/MWh,"598,13","22,55"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Tarifa de Aplicação,B1,Convencional,Residencial,Residencial,Não se aplica,Não se aplica,Não se aplica,R$/MWh,537,"226,03"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Base Econômica,B1,Convencional,Residencial,Residencial,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"704,17","226,49"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Tarifa de Aplicação,B1,Convencional,Residencial,Residencial,SCEE,Não se aplica,Não se aplica,R$/MWh,537,"28,17"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Base Econômica,B1,Convencional,Residencial,Residencial,SCEE,Não se aplica,Não se aplica,R$/MWh,"704,17","30,89"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Tarifa de Aplicação,B1,Convencional,Residencial,Residencial Tarifa Social – faixa 01,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"436,88","218,11"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Base Econômica,B1,Convencional,Residencial,Residencial Tarifa Social – faixa 01,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"598,13","218,15"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Tarifa de Aplicação,B1,Convencional,Residencial,Residencial Tarifa Social – faixa 01,SCEE,Não se aplica,Não se aplica,R$/MWh,"436,88","20,25"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Base Econômica,B1,Convencional,Residencial,Residencial Tarifa Social – faixa 01,SCEE,Não se aplica,Não se aplica,R$/MWh,"598,13","22,55"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Tarifa de Aplicação,B1,Convencional,Residencial,Residencial Tarifa Social – faixa 02,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"436,88","218,11"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Base Econômica,B1,Convencional,Residencial,Residencial Tarifa Social – faixa 02,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"598,13","218,15"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Tarifa de Aplicação,B1,Convencional,Residencial,Residencial Tarifa Social – faixa 02,SCEE,Não se aplica,Não se aplica,R$/MWh,"436,88","20,25"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Base Econômica,B1,Convencional,Residencial,Residencial Tarifa Social – faixa 02,SCEE,Não se aplica,Não se aplica,R$/MWh,"598,13","22,55"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Tarifa de Aplicação,B1,Convencional pré-pagamento,Residencial,Baixa Renda,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"436,88","218,11"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Base Econômica,B1,Convencional pré-pagamento,Residencial,Baixa Renda,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"598,13","218,15"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Tarifa de Aplicação,B1,Convencional pré-pagamento,Residencial,Baixa Renda,SCEE,Não se aplica,Não se aplica,R$/MWh,"436,88","20,25"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Base Econômica,B1,Convencional pré-pagamento,Residencial,Baixa Renda,SCEE,Não se aplica,Não se aplica,R$/MWh,"598,13","22,55"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Tarifa de Aplicação,B1,Convencional pré-pagamento,Residencial,Residencial,Não se aplica,Não se aplica,Não se aplica,R$/MWh,537,"226,03"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Base Econômica,B1,Convencional pré-pagamento,Residencial,Residencial,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"704,17","226,49"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Tarifa de Aplicação,B1,Convencional pré-pagamento,Residencial,Residencial,SCEE,Não se aplica,Não se aplica,R$/MWh,537,"28,17"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Base Econômica,B1,Convencional pré-pagamento,Residencial,Residencial,SCEE,Não se aplica,Não se aplica,R$/MWh,"704,17","30,89"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Tarifa de Aplicação,B1,Convencional pré-pagamento,Residencial,Residencial Tarifa Social – faixa 01,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"436,88","218,11"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Base Econômica,B1,Convencional pré-pagamento,Residencial,Residencial Tarifa Social – faixa 01,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"598,13","218,15"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Tarifa de Aplicação,B1,Convencional pré-pagamento,Residencial,Residencial Tarifa Social – faixa 01,SCEE,Não se aplica,Não se aplica,R$/MWh,"436,88","20,25"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Base Econômica,B1,Convencional pré-pagamento,Residencial,Residencial Tarifa Social – faixa 01,SCEE,Não se aplica,Não se aplica,R$/MWh,"598,13","22,55"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Tarifa de Aplicação,B1,Convencional pré-pagamento,Residencial,Residencial Tarifa Social – faixa 02,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"436,88","218,11"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Base Econômica,B1,Convencional pré-pagamento,Residencial,Residencial Tarifa Social – faixa 02,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"598,13","218,15"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Tarifa de Aplicação,B1,Convencional pré-pagamento,Residencial,Residencial Tarifa Social – faixa 02,SCEE,Não se aplica,Não se aplica,R$/MWh,"436,88","20,25"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Base Econômica,B1,Convencional pré-pagamento,Residencial,Residencial Tarifa Social – faixa 02,SCEE,Não se aplica,Não se aplica,R$/MWh,"598,13","22,55"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Tarifa de Aplicação,B2,Branca,Rural,Cooperativa de eletrificação rural,Não se aplica,Não se aplica,Fora ponta,R$/MWh,"371,12","226,03"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Base Econômica,B2,Branca,Rural,Cooperativa de eletrificação rural,Não se aplica,Não se aplica,Fora ponta,R$/MWh,"473,74","226,49"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Tarifa de Aplicação,B2,Branca,Rural,Cooperativa de eletrificação rural,SCEE,Não se aplica,Fora ponta,R$/MWh,"371,12","28,17"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Base Econômica,B2,Branca,Rural,Cooperativa de eletrificação rural,SCEE,Não se aplica,Fora ponta,R$/MWh,"473,74","30,89"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Tarifa de Aplicação,B2,Branca,Rural,Cooperativa de eletrificação rural,Não se aplica,Não se aplica,Intermediário,R$/MWh,"868,04","226,03"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Base Econômica,B2,Branca,Rural,Cooperativa de eletrificação rural,Não se aplica,Não se aplica,Intermediário,R$/MWh,"1164,28","226,49"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Tarifa de Aplicação,B2,Branca,Rural,Cooperativa de eletrificação rural,SCEE,Não se aplica,Intermediário,R$/MWh,"868,04","28,17"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Base Econômica,B2,Branca,Rural,Cooperativa de eletrificação rural,SCEE,Não se aplica,Intermediário,R$/MWh,"1164,28","30,89"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Tarifa de Aplicação,B2,Branca,Rural,Cooperativa de eletrificação rural,Não se aplica,Não se aplica,Ponta,R$/MWh,"1364,96","226,03"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Base Econômica,B2,Branca,Rural,Cooperativa de eletrificação rural,Não se aplica,Não se aplica,Ponta,R$/MWh,"1854,81","226,49"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Tarifa de Aplicação,B2,Branca,Rural,Cooperativa de eletrificação rural,SCEE,Não se aplica,Ponta,R$/MWh,"1364,96","28,17"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Base Econômica,B2,Branca,Rural,Cooperativa de eletrificação rural,SCEE,Não se aplica,Ponta,R$/MWh,"1854,81","30,89"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Tarifa de Aplicação,B2,Branca,Rural,Não se aplica,Não se aplica,Não se aplica,Fora ponta,R$/MWh,"371,12","226,03"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Base Econômica,B2,Branca,Rural,Não se aplica,Não se aplica,Não se aplica,Fora ponta,R$/MWh,"473,74","226,49"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Tarifa de Aplicação,B2,Branca,Rural,Não se aplica,SCEE,Não se aplica,Fora ponta,R$/MWh,"371,12","28,17"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Base Econômica,B2,Branca,Rural,Não se aplica,SCEE,Não se aplica,Fora ponta,R$/MWh,"473,74","30,89"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Tarifa de Aplicação,B2,Branca,Rural,Não se aplica,Não se aplica,Não se aplica,Intermediário,R$/MWh,"868,04","226,03"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Base Econômica,B2,Branca,Rural,Não se aplica,Não se aplica,Não se aplica,Intermediário,R$/MWh,"1164,28","226,49"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Tarifa de Aplicação,B2,Branca,Rural,Não se aplica,SCEE,Não se aplica,Intermediário,R$/MWh,"868,04","28,17"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Base Econômica,B2,Branca,Rural,Não se aplica,SCEE,Não se aplica,Intermediário,R$/MWh,"1164,28","30,89"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Tarifa de Aplicação,B2,Branca,Rural,Não se aplica,Não se aplica,Não se aplica,Ponta,R$/MWh,"1364,96","226,03"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Base Econômica,B2,Branca,Rural,Não se aplica,Não se aplica,Não se aplica,Ponta,R$/MWh,"1854,81","226,49"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Tarifa de Aplicação,B2,Branca,Rural,Não se aplica,SCEE,Não se aplica,Ponta,R$/MWh,"1364,96","28,17"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Base Econômica,B2,Branca,Rural,Não se aplica,SCEE,Não se aplica,Ponta,R$/MWh,"1854,81","30,89"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Tarifa de Aplicação,B2,Branca,Rural,Serviço público de irrigação rural,Não se aplica,Não se aplica,Fora ponta,R$/MWh,"371,12","226,03"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Base Econômica,B2,Branca,Rural,Serviço público de irrigação rural,Não se aplica,Não se aplica,Fora ponta,R$/MWh,"473,74","226,49"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Tarifa de Aplicação,B2,Branca,Rural,Serviço público de irrigação rural,SCEE,Não se aplica,Fora ponta,R$/MWh,"371,12","28,17"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Base Econômica,B2,Branca,Rural,Serviço público de irrigação rural,SCEE,Não se aplica,Fora ponta,R$/MWh,"473,74","30,89"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Tarifa de Aplicação,B2,Branca,Rural,Serviço público de irrigação rural,Não se aplica,Não se aplica,Intermediário,R$/MWh,"868,04","226,03"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Base Econômica,B2,Branca,Rural,Serviço público de irrigação rural,Não se aplica,Não se aplica,Intermediário,R$/MWh,"1164,28","226,49"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Tarifa de Aplicação,B2,Branca,Rural,Serviço público de irrigação rural,SCEE,Não se aplica,Intermediário,R$/MWh,"868,04","28,17"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Base Econômica,B2,Branca,Rural,Serviço público de irrigação rural,SCEE,Não se aplica,Intermediário,R$/MWh,"1164,28","30,89"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Tarifa de Aplicação,B2,Branca,Rural,Serviço público de irrigação rural,Não se aplica,Não se aplica,Ponta,R$/MWh,"1364,96","226,03"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Base Econômica,B2,Branca,Rural,Serviço público de irrigação rural,Não se aplica,Não se aplica,Ponta,R$/MWh,"1854,81","226,49"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Tarifa de Aplicação,B2,Branca,Rural,Serviço público de irrigação rural,SCEE,Não se aplica,Ponta,R$/MWh,"1364,96","28,17"
Cerim,"REH Nº 3.418, DE 26 DE NOVEMBRO DE 2024",11/30/2024,11/29/2025,Base Econômica,B2,Branca,Rural,Serviço público de irrigação rural,SCEE,Não se aplica,Ponta,R$/MWh,"1854,81","30,89"
